group_id,type,is_keeper,title,size,modified,owner,path,file_id,view_url
70,binary,YES,Construction Agreement (Verum).pdf,684323,2025-10-06T14:29:07.907Z,sunrize.invest@gmail.com,Build Contracts Blank,16wcizg16pHgaWPIJl1kkBLuH2fF938OT,https://drive.google.com/file/d/16wcizg16pHgaWPIJl1kkBLuH2fF938OT/view?usp=drivesdk
70,binary,no,Construction Agreement (Verum).pdf,684323,2024-12-30T21:31:59.744Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,1GP9jhELqtyJi0269lcOJorQxR5pzRlT3,https://drive.google.com/file/d/1GP9jhELqtyJi0269lcOJorQxR5pzRlT3/view?usp=drivesdk
71,binary,YES,Purchase_Contract_8207_121_AVE-1_(Signed) (1).pdf,661323,2026-05-11T19:14:43.238Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info/Sold Houses/Eastwood 6 Plex,18NeFhsY4fKoNZzGFgsNOEGhHSIVND7rT,https://drive.google.com/file/d/18NeFhsY4fKoNZzGFgsNOEGhHSIVND7rT/view?usp=drivesdk
71,binary,no,Purchase_Contract_8207_121_AVE-1_(Signed) (1).pdf,661323,2024-07-24T23:43:15Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info/Sold Houses/Eastwood 6 Plex,1IpEnpStZKyx2M4ZqSxD0_lIB-ZvK7UQn,https://drive.google.com/file/d/1IpEnpStZKyx2M4ZqSxD0_lIB-ZvK7UQn/view?usp=drivesdk
72,binary,YES,Commitment Letter - Signed.pdf,588147,2026-03-23T20:35:40.641Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1UNrR9yN-cZkrkMUlgtXq-u6Ga6WXGs7L,https://drive.google.com/file/d/1UNrR9yN-cZkrkMUlgtXq-u6Ga6WXGs7L/view?usp=drivesdk
72,binary,no,Commitment Letter - Signed.pdf,588147,2025-03-17T23:57:44Z,sunrize.invest@gmail.com,Mayfield 110/Purchasing & Corp.,1Zrnt6VGDiY1N3WajQLi_D9_U-m121Z7w,https://drive.google.com/file/d/1Zrnt6VGDiY1N3WajQLi_D9_U-m121Z7w/view?usp=drivesdk
73,binary,YES,LOE_6-Unit_Complex_at_6408_106_St_Edmonton.pdf,291126,2026-03-23T20:46:01.714Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1QswOqYDKCslcrbmsc7uh-TsNkOSQ8dDI,https://drive.google.com/file/d/1QswOqYDKCslcrbmsc7uh-TsNkOSQ8dDI/view?usp=drivesdk
73,binary,no,LOE_6-Unit_Complex_at_6408_106_St_Edmonton.pdf,291126,2025-01-15T21:45:52Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1QlDI7hsLJLzw0mEXXLVu7kg6N6-kTapa,https://drive.google.com/file/d/1QlDI7hsLJLzw0mEXXLVu7kg6N6-kTapa/view?usp=drivesdk
73,binary,no,LOE_6-Unit_Complex_at_6408_106_St_Edmonton.pdf,291126,2025-01-15T21:33:53Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC,1XYxGqWqDLpQbmauKfXX7a33_lz_S4YC8,https://drive.google.com/file/d/1XYxGqWqDLpQbmauKfXX7a33_lz_S4YC8/view?usp=drivesdk
74,binary,YES,Yes masters scripts.pdf,557108,2024-02-07T18:07:51Z,sunrize.invest@gmail.com,CORPORATION/MAX- Sheets,12tdR8OPCnPqedCrHtW6AxyOo8lCnCjco,https://drive.google.com/file/d/12tdR8OPCnPqedCrHtW6AxyOo8lCnCjco/view?usp=drivesdk
74,binary,no,Yes masters scripts.pdf,557108,2024-02-07T17:57:44Z,sunrize.invest@gmail.com,Wholesale /Scripts: Cold Calls,1VwhPedImhbqKWEB33fPSNr1k2q0UlGEF,https://drive.google.com/file/d/1VwhPedImhbqKWEB33fPSNr1k2q0UlGEF/view?usp=drivesdk
75,binary,YES,Purchase Contract.pdf,555238,2025-09-05T14:45:06Z,sunrize.invest@gmail.com,,14eruA3_ikx8qe_wqeVEXba7MfwLTK64D,https://drive.google.com/file/d/14eruA3_ikx8qe_wqeVEXba7MfwLTK64D/view?usp=drivesdk
75,binary,no,Purchase Contract.pdf,555238,2025-08-26T19:51:15Z,maadisoncross82@gmail.com,IBH Tax/9121 152 St NW Expenses,1vRi7zzzJoQQmD46OveCtRbIykwI9vap0,https://drive.google.com/file/d/1vRi7zzzJoQQmD46OveCtRbIykwI9vap0/view?usp=drivesdk
76,binary,YES,10612 - 127 STREET NW - Schedule_B - Sepcifications.pdf,545271,2026-01-05T23:44:00.185Z,sunrize.invest@gmail.com,Landridge/landridge 8-plex purching contract for clients ,17qeT-zp1LtcSP1sA3_IpGuzuzxSjN6Lt,https://drive.google.com/file/d/17qeT-zp1LtcSP1sA3_IpGuzuzxSjN6Lt/view?usp=drivesdk
76,binary,no,10612 - 127 STREET NW - Schedule_B - Sepcifications.pdf,545271,2025-11-25T17:45:37Z,sunrize.invest@gmail.com,Landridge/Purchase Contracts Signed /10612 127St,1xd1D37EtYMZlcvyGcb1SKYeU_XM0rb-a,https://drive.google.com/file/d/1xd1D37EtYMZlcvyGcb1SKYeU_XM0rb-a/view?usp=drivesdk
77,binary,YES,Floor plan.PNG,505853,2024-08-03T11:25:37.300Z,dan@infillchoice.ca,75 Marketing - Rent/9616 B 75 NW ,126Ks5T3QCYZcOscBjsqs2WaNBXQ1LYoa,https://drive.google.com/file/d/126Ks5T3QCYZcOscBjsqs2WaNBXQ1LYoa/view?usp=drivesdk
77,binary,no,Floor plan.PNG,505853,2024-08-03T11:20:44.957Z,dan@infillchoice.ca,75 Marketing - Rent/9614 B 75 Ave NW,1COm3jwXFY46f6B6V04Zd9mgEUuuIg0ut,https://drive.google.com/file/d/1COm3jwXFY46f6B6V04Zd9mgEUuuIg0ut/view?usp=drivesdk
78,binary,YES,Schedule_B - Sepcifications.pdf,497616,2025-11-13T18:16:21Z,sunrize.invest@gmail.com,,1ozjTYdegYlwL9ADWe1KDuT_beXobwy6h,https://drive.google.com/file/d/1ozjTYdegYlwL9ADWe1KDuT_beXobwy6h/view?usp=drivesdk
78,binary,no,Schedule_B - Sepcifications.pdf,497616,2025-11-13T18:16:21Z,sunrize.invest@gmail.com,Landridge,11oGDIOY-11WFE89wmfeW28vrb5ozkjXX,https://drive.google.com/file/d/11oGDIOY-11WFE89wmfeW28vrb5ozkjXX/view?usp=drivesdk
79,binary,YES,CMLS Invoice - COI Placement Fee.pdf,487429,2025-12-08T19:16:29.487Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC/Commitment Letter 6408 ,1NIiBBE6MM2kEOWc0RyLU0NWDBwHJdvT2,https://drive.google.com/file/d/1NIiBBE6MM2kEOWc0RyLU0NWDBwHJdvT2/view?usp=drivesdk
79,binary,no,CMLS Invoice - COI Placement Fee.pdf,487429,2025-12-08T16:12:49Z,sunrize.invest@gmail.com,,1Xx-a5fy2pfJpBT8wn-1oZwocYX0SYRmw,https://drive.google.com/file/d/1Xx-a5fy2pfJpBT8wn-1oZwocYX0SYRmw/view?usp=drivesdk
80,binary,YES,Peakhill Commitment Letter 6408 106 St.pdf,465100,2025-12-08T19:16:29.492Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC/Commitment Letter 6408 ,1ielgZovarlf1M3da8SRTqDaEa4oTC1X6,https://drive.google.com/file/d/1ielgZovarlf1M3da8SRTqDaEa4oTC1X6/view?usp=drivesdk
80,binary,no,Peakhill Commitment Letter 6408 106 St.pdf,465100,2025-12-08T16:12:49Z,sunrize.invest@gmail.com,,17QN02OwrMheVEuscZFhSP5Nfc09oBGcY,https://drive.google.com/file/d/17QN02OwrMheVEuscZFhSP5Nfc09oBGcY/view?usp=drivesdk
81,binary,YES,Invoice 24241-11328 126 St.pdf,212812,2026-03-23T20:46:01.727Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1WNODCfy37Bjv4fuc8pUgdGx2PwxIw9gB,https://drive.google.com/file/d/1WNODCfy37Bjv4fuc8pUgdGx2PwxIw9gB/view?usp=drivesdk
81,binary,no,Invoice 24241-11328 126 St.pdf,212812,2026-03-09T16:50:47.822Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1GdGFACuTcGVdJk6Yab8VKZLqOlz1Kd-5,https://drive.google.com/file/d/1GdGFACuTcGVdJk6Yab8VKZLqOlz1Kd-5/view?usp=drivesdk
81,binary,no,Invoice 24241-11328 126 St.pdf,212812,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1OpiKoNUdoDmfFy-n9bvUgqf-Vde3Qyq6,https://drive.google.com/file/d/1OpiKoNUdoDmfFy-n9bvUgqf-Vde3Qyq6/view?usp=drivesdk
82,binary,YES,GSA.pdf,420439,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1qLTO8PE4wZywCQcznrxX0-irsBV_voGA,https://drive.google.com/file/d/1qLTO8PE4wZywCQcznrxX0-irsBV_voGA/view?usp=drivesdk
82,binary,no,GSA.pdf,420439,2025-02-13T17:23:27.226Z,sunrize.invest@gmail.com,Buyers/ Investors ,18jvh2FX1_uQo18y_vzyft25lTD0DK15P,https://drive.google.com/file/d/18jvh2FX1_uQo18y_vzyft25lTD0DK15P/view?usp=drivesdk
83,binary,YES,10636_127_ST_NW_Purchase_Contract (Changes Made).pdf,403352,2025-11-06T16:14:36Z,sunrize.invest@gmail.com,,1gB1dGstxzl1wEZyNtefLIBIMiGEfsizv,https://drive.google.com/file/d/1gB1dGstxzl1wEZyNtefLIBIMiGEfsizv/view?usp=drivesdk
83,binary,no,10636_127_ST_NW_Purchase_Contract (Changes Made).pdf,403352,2025-11-06T16:14:36Z,sunrize.invest@gmail.com,,1nVGeRp5icerGfZtak1g3CTqoRv3Ew4M8,https://drive.google.com/file/d/1nVGeRp5icerGfZtak1g3CTqoRv3Ew4M8/view?usp=drivesdk
84,binary,YES,Assignment Agreement.pdf,399839,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1Baxg-_7OKbsf8usyFcXM0W4mphUPvCIX,https://drive.google.com/file/d/1Baxg-_7OKbsf8usyFcXM0W4mphUPvCIX/view?usp=drivesdk
84,binary,no,Assignment Agreement.pdf,399839,2024-12-31T16:43:21.163Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /In Between Homes /IN-Between Homes /Outlook,1hmMMtY3PJGKJtDk7zcj6ywWToo2KP9Gw,https://drive.google.com/file/d/1hmMMtY3PJGKJtDk7zcj6ywWToo2KP9Gw/view?usp=drivesdk
85,binary,YES,Wire Instruction - CMLS AB Trust.pdf,397011,2025-07-24T16:58:32.404Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1NqemaUp0voGkqcZKzw2hqwkTBkGkTsC8,https://drive.google.com/file/d/1NqemaUp0voGkqcZKzw2hqwkTBkGkTsC8/view?usp=drivesdk
85,binary,no,Wire Instruction - CMLS AB Trust.pdf,397011,2025-04-07T18:01:55.669Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC,1L8omnPWlz-7dECk1ZOwxiCByWuGAT_xn,https://drive.google.com/file/d/1L8omnPWlz-7dECk1ZOwxiCByWuGAT_xn/view?usp=drivesdk
86,binary,YES,Statements.pdf,198071,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1S3SMsxYg_-hApBNNhSlnI2uwAyXTe3oL,https://drive.google.com/file/d/1S3SMsxYg_-hApBNNhSlnI2uwAyXTe3oL/view?usp=drivesdk
86,binary,no,Statements.pdf,198071,2025-11-27T23:25:18Z,maadisoncross82@gmail.com,IBH Tax/9121 152 St NW Expenses,1SCweA_prl5VyzzGlZFmd0xoiZzZ85n-5,https://drive.google.com/file/d/1SCweA_prl5VyzzGlZFmd0xoiZzZ85n-5/view?usp=drivesdk
86,binary,no,Statements.pdf,198071,2025-11-06T19:27:38.312Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /In Between Homes ,1UmGJCj919mdnEKCk-KUrj5IUH72dO73W,https://drive.google.com/file/d/1UmGJCj919mdnEKCk-KUrj5IUH72dO73W/view?usp=drivesdk
87,binary,YES,Loan Agreement.pdf,395780,2023-10-19T02:51:38Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info/Sold Houses/Viking ,1kygCMe0g9-3KC3mjyG-CWH0dJEkWzUL2,https://drive.google.com/file/d/1kygCMe0g9-3KC3mjyG-CWH0dJEkWzUL2/view?usp=drivesdk
87,binary,no,Loan Agreement.pdf,395780,2023-10-19T02:51:38Z,sunrize.invest@gmail.com,Blank Purchase Contracts /Seller Financing Offers ,1ohcE6QieUHIlVD04ePYTOb6SZ4B3u-90,https://drive.google.com/file/d/1ohcE6QieUHIlVD04ePYTOb6SZ4B3u-90/view?usp=drivesdk
88,binary,YES,EPCOR_Bills_05-03-2026 13_24_33.pdf,382048,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1qKUBEhCimH490pVHdQrH-SQJI3fuC3Gn,https://drive.google.com/file/d/1qKUBEhCimH490pVHdQrH-SQJI3fuC3Gn/view?usp=drivesdk
88,binary,no,EPCOR_Bills_05-03-2026 13_24_33.pdf,382048,2026-03-05T20:24:33Z,maadisoncross82@gmail.com,IBH Tax/Invoices Paid by Madison,16pGgpwWuIwB_llCd_8WGSE0MkRWISspD,https://drive.google.com/file/d/16pGgpwWuIwB_llCd_8WGSE0MkRWISspD/view?usp=drivesdk
89,binary,YES,10612 - 127 STREET NW- Rebate Agreement.pdf,364541,2026-01-05T23:44:00.230Z,sunrize.invest@gmail.com,Landridge/landridge 8-plex purching contract for clients ,1nHgxHcUxAvYdOpNL3LNPQe-3pNcq_juk,https://drive.google.com/file/d/1nHgxHcUxAvYdOpNL3LNPQe-3pNcq_juk/view?usp=drivesdk
89,binary,no,10612 - 127 STREET NW- Rebate Agreement.pdf,364541,2025-11-25T17:45:37Z,sunrize.invest@gmail.com,Landridge/Purchase Contracts Signed /10612 127St,1fdVbwTyTsqJ13MiG3dyBqDzMhEmbUl6e,https://drive.google.com/file/d/1fdVbwTyTsqJ13MiG3dyBqDzMhEmbUl6e/view?usp=drivesdk
90,binary,YES,HPSCAN_20250605154707796_2025-06-05_154755568.pdf,361507,2026-03-23T20:46:01.709Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1wAIinvJE1h2xWZHi7Uk1Hai-rDg-evLS,https://drive.google.com/file/d/1wAIinvJE1h2xWZHi7Uk1Hai-rDg-evLS/view?usp=drivesdk
90,binary,no,HPSCAN_20250605154707796_2025-06-05_154755568.pdf,361507,2026-03-09T16:50:03.065Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1cqiTyVkj1V4rEEzG5w3VQtGU-BZFInx3,https://drive.google.com/file/d/1cqiTyVkj1V4rEEzG5w3VQtGU-BZFInx3/view?usp=drivesdk
91,binary,YES,106 Street Property - Venture Invoice 16643.pdf,180306,2026-03-23T20:46:01.711Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1C6KH6OeYiHwJveOZGjegkjWjeE-OGRe4,https://drive.google.com/file/d/1C6KH6OeYiHwJveOZGjegkjWjeE-OGRe4/view?usp=drivesdk
91,binary,no,106 Street Property - Venture Invoice 16643.pdf,180306,2026-03-09T16:48:20.347Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1WAmprGiMhmpZYoTu_I4i3f3gpM-Ui3y3,https://drive.google.com/file/d/1WAmprGiMhmpZYoTu_I4i3f3gpM-Ui3y3/view?usp=drivesdk
91,binary,no,106 Street Property - Venture Invoice 16643.pdf,180306,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1otO8GYtOr4HyrnJTpXvtAuMoImSoc3z7,https://drive.google.com/file/d/1otO8GYtOr4HyrnJTpXvtAuMoImSoc3z7/view?usp=drivesdk
92,binary,YES,Old- Residential-Purchase-Contract.pdf,345374,2024-03-09T18:44:34Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,1r-kfO08-_LxiEzLy_61xDe0WiWcOGNP0,https://drive.google.com/file/d/1r-kfO08-_LxiEzLy_61xDe0WiWcOGNP0/view?usp=drivesdk
92,binary,no,Old- Residential-Purchase-Contract.pdf,345374,2024-03-09T18:44:34Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,1ZNStsKzlTpsfoKpBtfcVSQ89umGLasBC,https://drive.google.com/file/d/1ZNStsKzlTpsfoKpBtfcVSQ89umGLasBC/view?usp=drivesdk
93,binary,YES,Invoice 25-112 6-plex.pdf,170965,2026-03-23T20:46:01.709Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,14yOscy8PtLTZbCEr-Y1mjtdInpJG2j-W,https://drive.google.com/file/d/14yOscy8PtLTZbCEr-Y1mjtdInpJG2j-W/view?usp=drivesdk
93,binary,no,Invoice 25-112 6-plex.pdf,170965,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1y4FmYMHahSogCecRRkXLhsHtvNPTzYAk,https://drive.google.com/file/d/1y4FmYMHahSogCecRRkXLhsHtvNPTzYAk/view?usp=drivesdk
93,binary,no,Invoice 25-112 6-plex.pdf,170965,2025-07-08T03:07:45Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1luGlo24eVWvle_ucf-CTzOIvf56S7498,https://drive.google.com/file/d/1luGlo24eVWvle_ucf-CTzOIvf56S7498/view?usp=drivesdk
94,binary,YES,Allendale Development Decision 564496862-002.pdf,341503,2026-03-23T20:46:01.719Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1Yh_jpBu4evFZG3YiU0LssC0RUzw9i70w,https://drive.google.com/file/d/1Yh_jpBu4evFZG3YiU0LssC0RUzw9i70w/view?usp=drivesdk
94,binary,no,Allendale Development Decision 564496862-002.pdf,341503,2025-12-03T00:29:16Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice/Paid Jeremy ,1XoX-5SrFd-pEm0UKzmzswrRB_9tUs9lX,https://drive.google.com/file/d/1XoX-5SrFd-pEm0UKzmzswrRB_9tUs9lX/view?usp=drivesdk
95,binary,YES,Allendale Insurance Invoice 216903.pdf,337570,2026-03-23T20:46:01.717Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1tSiF6-hG9VOnxPWx1v9fWCbgFh5OSUBG,https://drive.google.com/file/d/1tSiF6-hG9VOnxPWx1v9fWCbgFh5OSUBG/view?usp=drivesdk
95,binary,no,Allendale Insurance Invoice 216903.pdf,337570,2025-12-03T00:30:10Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice/Paid Jeremy ,10mfy4gh0sGwkRHJilNoMK7AdlcNByCTX,https://drive.google.com/file/d/10mfy4gh0sGwkRHJilNoMK7AdlcNByCTX/view?usp=drivesdk
96,binary,YES,IMG_6187.PNG,324725,2026-03-23T20:46:01.701Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1ToiCSURrBFc7f7pwzonWokp3p1Az2blK,https://drive.google.com/file/d/1ToiCSURrBFc7f7pwzonWokp3p1Az2blK/view?usp=drivesdk
96,binary,no,IMG_6187.PNG,324725,2025-07-15T18:22:06.375Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1hjDlEY5gAMZyx9rAU5IpjGFUalstW0ki,https://drive.google.com/file/d/1hjDlEY5gAMZyx9rAU5IpjGFUalstW0ki/view?usp=drivesdk
97,binary,YES,0166867-00001_6564582_INV.PDF,162210,2026-03-23T21:44:57.465Z,sunrize.invest@gmail.com,2025 Tax/2025 Tax Emanation ,1PcY0_XAGbVm5mb8Y7W1DhNBUNCilMvd_,https://drive.google.com/file/d/1PcY0_XAGbVm5mb8Y7W1DhNBUNCilMvd_/view?usp=drivesdk
97,binary,no,0166867-00001_6564582_INV.PDF,162210,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1o1XwoigeYGKzvBWqDuNu_AoKEGR3Pauv,https://drive.google.com/file/d/1o1XwoigeYGKzvBWqDuNu_AoKEGR3Pauv/view?usp=drivesdk
97,binary,no,0166867-00001_6564582_INV.PDF,162210,2025-06-16T17:47:53Z,sunrize.invest@gmail.com,Invoices ,15elwi-LdAafd06QhYY5zXoML4urP1KH8,https://drive.google.com/file/d/15elwi-LdAafd06QhYY5zXoML4urP1KH8/view?usp=drivesdk
98,binary,YES,5K Canada list 0.csv,315477,2024-04-21T00:11:11.036Z,sunrize.invest@gmail.com,CORPORATION/Employee/Employees ,1tx9t0SqB4QliuS3tTE91trJ4iMHnk1Md,https://drive.google.com/file/d/1tx9t0SqB4QliuS3tTE91trJ4iMHnk1Md/view?usp=drivesdk
98,binary,no,5K Canada list 0.csv,315477,2024-04-07T15:55:17.443Z,sunrize.invest@gmail.com,Co-Star Calls  To Make ,13lauypPnyCqtzDvlUezawvKBLABqwb5d,https://drive.google.com/file/d/13lauypPnyCqtzDvlUezawvKBLABqwb5d/view?usp=drivesdk
99,binary,YES,10612 - 127 STREET NW- Addendum.pdf,303223,2026-01-05T23:44:00.219Z,sunrize.invest@gmail.com,Landridge/landridge 8-plex purching contract for clients ,1HkEzQ1r3-KBjgVzl1T_yX8Sh_VPmUaJk,https://drive.google.com/file/d/1HkEzQ1r3-KBjgVzl1T_yX8Sh_VPmUaJk/view?usp=drivesdk
99,binary,no,10612 - 127 STREET NW- Addendum.pdf,303223,2025-11-25T17:45:37Z,sunrize.invest@gmail.com,Landridge/Purchase Contracts Signed /10612 127St,1dur9pG-tbrIt9oloLgWDUve6wVfnHss_,https://drive.google.com/file/d/1dur9pG-tbrIt9oloLgWDUve6wVfnHss_/view?usp=drivesdk
100,binary,YES,Invoice 2232 - 1 18x24 Coroplast  Sign 40 with 4 grommets - Jan 07 2026.PDF,302338,2026-03-23T21:08:25.268Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1Jqgab_lGLHtoQ6QOvsg_8Jyu9iyOUvne,https://drive.google.com/file/d/1Jqgab_lGLHtoQ6QOvsg_8Jyu9iyOUvne/view?usp=drivesdk
100,binary,no,Invoice 2232 - 1 18x24 Coroplast  Sign 40 with 4 grommets - Jan 07 2026.PDF,302338,2026-01-08T05:23:52Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1jzkZ0Req-hr67aBwb4gLn973AFHXueCD,https://drive.google.com/file/d/1jzkZ0Req-hr67aBwb4gLn973AFHXueCD/view?usp=drivesdk
101,binary,YES,Facebook Gather Investors .docx,292434,2025-09-03T21:45:20Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1tMiifyLBlDyrDdql8Vrc9vHVEtjQnQ_c,https://drive.google.com/file/d/1tMiifyLBlDyrDdql8Vrc9vHVEtjQnQ_c/view?usp=drivesdk
101,binary,no,Facebook Gather Investors .docx,292434,2025-09-03T21:45:19Z,sunrize.invest@gmail.com,,1Sed381zyvvfNOxsSduf4Su5VRSkkiW7W,https://drive.google.com/file/d/1Sed381zyvvfNOxsSduf4Su5VRSkkiW7W/view?usp=drivesdk
102,binary,YES,"Income Statement Sep 30, 2024 - Sundia.pdf",266930,2026-03-23T19:58:52.654Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1G2yhNYut-spPoE2ILtp-4dFmCx6RvC52,https://drive.google.com/file/d/1G2yhNYut-spPoE2ILtp-4dFmCx6RvC52/view?usp=drivesdk
102,binary,no,"Income Statement Sep 30, 2024 - Sundia.pdf",266930,2025-10-23T17:53:04.604Z,sunrize.invest@gmail.com,Mayfield 110/Purchasing & Corp.,1Z5iILpliVwLHsK7_NOUVBHdE80qvLzPO,https://drive.google.com/file/d/1Z5iILpliVwLHsK7_NOUVBHdE80qvLzPO/view?usp=drivesdk
103,binary,YES,Invoice-Facture MUIN00090084-MU MLI.PDF,260422,2026-03-23T20:46:01.715Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1-HNTp6O1XxR8tkicHhp6Vh73MB8LFTcH,https://drive.google.com/file/d/1-HNTp6O1XxR8tkicHhp6Vh73MB8LFTcH/view?usp=drivesdk
103,binary,no,Invoice-Facture MUIN00090084-MU MLI.PDF,260422,2025-07-08T18:39:38.298Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1dW317_6CqcGsTh44MkR6SGqfcX16s5eV,https://drive.google.com/file/d/1dW317_6CqcGsTh44MkR6SGqfcX16s5eV/view?usp=drivesdk
104,binary,YES,Invoice 13430EH.pdf,124770,2026-03-23T20:46:01.705Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1fOzVGBQaOT89vQ4CIMUqcHfIlBQs-QxY,https://drive.google.com/file/d/1fOzVGBQaOT89vQ4CIMUqcHfIlBQs-QxY/view?usp=drivesdk
104,binary,no,Invoice 13430EH.pdf,124770,2026-03-09T16:50:21.392Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1XOgpPB90-RlKooXLwFQUfvZmyAPAjFOr,https://drive.google.com/file/d/1XOgpPB90-RlKooXLwFQUfvZmyAPAjFOr/view?usp=drivesdk
104,binary,no,Invoice 13430EH.pdf,124770,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1yGE1dSe37U1c4ZkgDnAp_8_OzdvG5RCA,https://drive.google.com/file/d/1yGE1dSe37U1c4ZkgDnAp_8_OzdvG5RCA/view?usp=drivesdk
105,binary,YES,Invoice 25-184 Allendale 5 plex.pdf,124744,2026-03-23T20:46:01.709Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1WfUSyhim4Oth8U5uQGEW0y-7Uxe6zOiV,https://drive.google.com/file/d/1WfUSyhim4Oth8U5uQGEW0y-7Uxe6zOiV/view?usp=drivesdk
105,binary,no,Invoice 25-184 Allendale 5 plex.pdf,124744,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1l2VvfrHsvLD0k9dn6szKLRH41822dOuk,https://drive.google.com/file/d/1l2VvfrHsvLD0k9dn6szKLRH41822dOuk/view?usp=drivesdk
105,binary,no,Invoice 25-184 Allendale 5 plex.pdf,124744,2025-07-08T03:08:59.174Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1t2XKq6HpAXyqr2eeDrN8WEluSQZFFsNz,https://drive.google.com/file/d/1t2XKq6HpAXyqr2eeDrN8WEluSQZFFsNz/view?usp=drivesdk
106,binary,YES,Tenant-Application-Form- (Blank).pdf,232425,2024-10-17T16:23:57.130Z,sunrize.invest@gmail.com,Flip Info/Rental Forms ,15Tfm8uwO16UO82nufe9KSSZTS0SfplZz,https://drive.google.com/file/d/15Tfm8uwO16UO82nufe9KSSZTS0SfplZz/view?usp=drivesdk
106,binary,no,Tenant-Application-Form- (Blank).pdf,232425,2024-07-26T03:49:27Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,1KlcjxEjwQAcgAZKGYWW6WyddBECklR-u,https://drive.google.com/file/d/1KlcjxEjwQAcgAZKGYWW6WyddBECklR-u/view?usp=drivesdk
107,binary,YES,DONE-Definitions-and-Explanations-of-Seller-Financing-Terms-1.pdf,220612,2024-05-15T21:17:53Z,sunrize.invest@gmail.com,Blank Purchase Contracts /Seller Financing Offers ,1Zd8X6HmevbNeMezs1qO0xEYgIiCpbIF5,https://drive.google.com/file/d/1Zd8X6HmevbNeMezs1qO0xEYgIiCpbIF5/view?usp=drivesdk
